VASoL_2007_3_6	e26b-b21d-d4a3-25fc	a bird is a kind of animal	GROUNDING
VASoL_2007_3_6	7dad-ddaa-4996-88bd	if a habitat is destroyed then that habitat can not support animals	CENTRAL
VASoL_2007_3_6	9d3e-05a6-f555-db18	person is synonymous with human	LEXGLUE
VASoL_2007_3_6	8e36-e48b-2059-4d7e	when a habitat can support living things , living things can live in that habitat	CENTRAL
VASoL_2007_3_6	bb63-bcc5-0cd8-72db	an animal is a kind of living thing	GROUNDING
VASoL_2007_3_6	c341-b68a-f32d-9180	something being destroyed means that something no longer exists	LEXGLUE
VASoL_2007_3_6	54f0-f2ea-baa5-7a2f	if an animal's or organisms habitat no longer exists or ceases to exist then that animal or that organism will die	CENTRAL
VASoL_2007_3_6	3650-2d8d-42b9-299b	nonliving or non-living or die is the opposite of living or alive or live	CENTRAL
VASoL_2007_3_6	458c-0ba5-e5dd-00b8	harming an animal species causes that animal's population to decrease	CENTRAL
VASoL_2007_3_6	f8e4-1af3-719b-20eb	if the population of an animal decreases then that animal may no longer be found in that place	CENTRAL
VASoL_2007_3_6	305d-ed38-7824-6cc0	humans changing an environment sometimes causes that environment to be destroyed	CENTRAL
VASoL_2007_3_6	57d4-79ba-a97d-0f9a	harming something has a negative impact on or effect on that something	LEXGLUE
VASoL_2007_3_6	1800-f69c-1283-7d49	habitat is similar to environment	LEXGLUE
Mercury_SC_416525	8958-fc28-d9ce-a1d6	a leaf performs photosynthesis or gas exchange	CENTRAL
Mercury_SC_416525	694b-d9ec-8c65-5a6a	green plants provide food for themselves or animals or consumers by performing photosynthesis	CENTRAL
Mercury_SC_416525	d967-43ba-2f93-e066	provide is similar to give or make	LEXGLUE
Mercury_SC_416525	08e0-810a-daa2-5a48	a leaf is a kind of object	GROUNDING
Mercury_SC_416525	9ba0-2d10-5992-46f5	if one takes all objects from a group then that group of objects will cease to exist	CENTRAL
Mercury_SC_416525	1e0d-885b-8ca3-3c13	taking is the opposite of leaving	LEXGLUE
VASoL_2010_3_38	1fc9-87b3-4b09-6451	erosion of soil has a negative impact on the environment or soil quality	CENTRAL
VASoL_2010_3_38	4c93-e1e3-546a-8cfa	soil erosion is when wind or moving water or gravity move soil from fields or environments	CENTRAL
VASoL_2010_3_38	c41d-ddb3-ef96-b433	to wash away is a kind of movement by moving water	GROUNDING
VASoL_2010_3_38	d54f-e502-fa51-788d	In the erosion process roots of plants are an inhibitor	CENTRAL
VASoL_2010_3_38	83fc-2b11-a88e-56cd	to inhibit means to prevent	LEXGLUE
VASoL_2010_3_38	ed09-025e-89b8-d48f	negative impact is the opposite of positive impact	LEXGLUE
VASoL_2010_3_38	20e2-689d-b7c6-528a	best means most positive	LEXGLUE
VASoL_2010_3_38	0d3a-8739-9f42-5e1c	a tree is a kind of plant	GROUNDING
VASoL_2010_3_38	6cdd-9626-9859-7279	roots are a part of a plant or tree	CENTRAL
Mercury_SC_405207	09ac-6563-7f9f-67ca	reading requires seeing	CENTRAL
Mercury_SC_405207	bf2f-e380-be4e-ca06	requiring is similar to needing help	LEXGLUE
Mercury_SC_405207	242f-83db-8289-87e9	a light bulb is used for seeing in the dark	CENTRAL
Mercury_SC_405207	3d84-54ff-cea1-4765	reading is a kind of activity	GROUNDING
Mercury_SC_405207	efcb-faab-cd79-cd07	inventing a tool allows or enables that tool to be used	CENTRAL
Mercury_SC_405207	b939-e20d-de35-8401	a light bulb is a kind of tool for seeing in the dark	GROUNDING
Mercury_SC_415703	2eff-c9c0-c7aa-f4b2	oil is a kind of liquid	GROUNDING
Mercury_SC_415703	bffa-0cd0-0745-6d03	moisture means liquid or liquid water	LEXGLUE
Mercury_SC_415703	2ca8-b3c1-6ebc-f1a0	as moisture of an object decreases , the friction of that object against another object will increase	CENTRAL
Mercury_SC_415703	bfdf-b468-ee22-1b60	an increase is the opposite of a decrease	LEXGLUE
Mercury_SC_415703	1a70-2ddd-7f85-17ae	to reduce means to decrease	LEXGLUE
Mercury_SC_415703	26cb-7582-a17c-a0d6	friction causes the temperature of an object to increase	CENTRAL
Mercury_SC_415703	d753-423d-5ce7-53ce	temperature is a measure of heat energy	LEXGLUE
Mercury_SC_415703	4710-c993-7a19-bef2	heat means heat energy	LEXGLUE
Mercury_SC_415703	0db5-f9d6-7b0f-b515	if something causes an increase in something else then that something produces that something else	LEXGLUE
VASoL_2009_3_3	228c-e968-0417-3f8d	trees are a source of paper	CENTRAL
VASoL_2009_3_3	bef6-e915-46ee-d0dd	plants are the source of spices	CENTRAL
VASoL_2009_3_3	d36c-a9f0-2f37-c0e1	plants are a source of fibers	CENTRAL
VASoL_2009_3_3	0d3a-8739-9f42-5e1c	a tree is a kind of plant	CENTRAL
VASoL_2009_3_3	27bb-0f7f-8143-a8d1	an object or material or substance comes from that object or material's source	LEXGLUE
VASoL_2009_3_3	1c5c-3f13-e713-63f5	paper is a kind of material	GROUNDING
VASoL_2009_3_3	cf70-3fdf-c124-a754	spices are a kind of material	GROUNDING
VASoL_2009_3_3	04a7-76c0-16a3-fbb0	fiber is a kind of material	GROUNDING
VASoL_2009_3_13	1af4-c273-5b80-34e6	soil is a renewable resource for growing plants	ROLE
VASoL_2009_3_13	2e89-d8e8-a8fb-9acc	a plant is a kind of living thing	ROLE
VASoL_2009_3_13	b5d1-0f14-f32e-c6b4	a forest is a kind of environment	GROUNDING
VASoL_2009_3_13	ea61-1f68-79b7-f09f	soil is a kind of nonliving thing	CENTRAL
VASoL_2009_3_13	9d7a-3ad1-561c-deae	a worm is a kind of animal	NEG
VASoL_2009_3_13	bb63-bcc5-0cd8-72db	an animal is a kind of living thing	NEG
VASoL_2009_3_13	0d3a-8739-9f42-5e1c	a tree is a kind of plant	NEG
VASoL_2009_3_13	ea91-5664-cefc-e7ee	a mushroom is a kind of fungus	NEG
VASoL_2009_3_13	4ae9-5a73-3f04-48f7	a fungus is a kind of living thing	NEG
VASoL_2009_3_13	1004-3a8f-3732-df62	soil is usually part of an environment	CENTRAL
Mercury_SC_415014	14a5-1229-3653-681c	a landslide is when water or gravity rapidly moves rocks or soil downhill especially after a rain storm	CENTRAL
Mercury_SC_415014	ad27-ad14-2ed7-2b55	erosion or storms can cause a landslide	CENTRAL
Mercury_SC_415014	e9d9-325b-c54c-5f88	movement is a kind of change	CENTRAL
Mercury_SC_415014	6a1a-d4cc-de02-eac6	when a body of water receives more water than it can hold , a flood occurs	CENTRAL
Mercury_SC_415014	c1bf-db54-7c40-a799	storms or rain cause bodies of water to increase amount of water they contain	CENTRAL
Mercury_SC_415014	19f5-4162-4c01-59aa	increase means more	LEXGLUE
Mercury_SC_415014	ec04-9eb8-f263-13ea	flooding is a kind of change	CENTRAL
VASoL_2008_3_14	66f7-f191-3c2b-d38e	predicting weather requires studying weater	CENTRAL
VASoL_2008_3_14	182e-8760-e878-1751	storm is a kind of weather or weather event	GROUNDING
VASoL_2008_3_14	bbef-5cd8-4316-7358	preparing for a storm requires predicting the occurrence of that storm	CENTRAL
Mercury_SC_407137	f0e5-d444-871d-9ea3	decomposition is when a decomposer breaks down dead organisms	CENTRAL
Mercury_SC_407137	12d9-60df-23de-f00f	decomposition is when a decomposer recycles or returns nutrients from dead organisms to the soil by eating those dead organisms	CENTRAL
Mercury_SC_407137	26c3-eec4-e1d0-fac5	a plant is a kind of organism	GROUNDING
Mercury_SC_407137	0d3a-8739-9f42-5e1c	a tree is a kind of plant	GROUNDING
Mercury_SC_407137	7f97-3a19-456e-8fdc	a leaf is a part of a tree	GROUNDING
Mercury_SC_406702	1800-f69c-1283-7d49	habitat is similar to environment	LEXGLUE
Mercury_SC_406702	ece8-8e35-fc83-f487	An example of camouflage is when something is or has the same color as its environment	CENTRAL
Mercury_SC_406702	cdff-c958-e7f4-227a	to match means to be the same	LEXGLUE
Mercury_SC_406702	39b9-9637-538d-0d33	camouflage is a kind of protection against predators or from predators or against consumers	CENTRAL
Mercury_SC_406702	33a0-5ab1-14b3-6bf8	a lizard is a kind of animal	GROUNDING
Mercury_SC_406702	10ce-c060-90b9-b748	an animal is a kind of organism	GROUNDING
Mercury_SC_406702	bf2e-54e3-170e-d241	if an animal's skin is a certain color then that animal is that color	CENTRAL
Mercury_SC_406702	5c52-4f26-3883-a4ef	color is a property of an object or a material	CENTRAL
Mercury_SC_406702	87a0-dd02-dd6d-ee60	an organism is a living thing	LEXGLUE
Mercury_SC_406702	4eac-892f-ecd2-6e0d	a living thing is a kind of object	GROUNDING
Mercury_SC_406702	b605-9c58-598d-817e	characteristic means property	LEXGLUE
Mercury_SC_406702	0d35-1653-d1f5-29f2	a predator is a kind of enemy to its prey	LEXGLUE
Mercury_SC_416518	b901-aa66-c858-54e7	a glacier is made of ice	CENTRAL
Mercury_SC_416518	d495-a1f3-29eb-04fe	ice is cold in temperature	CENTRAL
Mercury_SC_416518	4a5a-9115-28a9-b97b	water is in the solid state , called ice , for temperatures between 0 or -459 or -273 and 273 or 32 or 0 K or F or C	CENTRAL
VASoL_2008_3_24	20bd-0367-a504-562b	a compass is used for determining direction	CENTRAL
VASoL_2008_3_24	0cb5-7f02-de35-7c66	a compass is used to navigate oceans or seas	CENTRAL
VASoL_2008_3_24	182a-86c7-c75d-8968	if a person is lost at sea then that person may not know the direction of land	CENTRAL
VASoL_2008_3_24	e97b-a0ad-44fb-fbc3	navigation requires knowing direction	CENTRAL
VASoL_2008_3_24	b545-9af6-bc7b-9854	An example of navigation is directing a boat	CENTRAL
VASoL_2008_3_24	bf74-5557-dd78-d5c8	a shore is the land found at the edge of a body of water	GROUNDING
VASoL_2008_3_24	68cd-53e7-7adb-0634	a compass is a kind of object	CENTRAL
Mercury_SC_413304	415e-bca0-9dfd-3594	leather is resistant to water	CENTRAL
Mercury_SC_413304	ebb0-2d7d-5836-60f1	leather is a kind of natural resource	GROUNDING
Mercury_SC_417556	24ab-b403-fcec-d327	feeders attract animals to a location	CENTRAL
Mercury_SC_417556	8cd7-84f7-76a1-1ba5	a deer is a kind of animal	GROUNDING
Mercury_SC_417556	90c5-2559-60d6-ec29	a road is a kind of location	GROUNDING
Mercury_SC_417556	a06c-56a9-7090-ec00	if an animal is near a road then that animal might be killed by a car	CENTRAL
Mercury_SC_417556	6a6c-3183-436e-898b	killing means harming something causing death	LEXGLUE
Mercury_SC_417556	57d4-79ba-a97d-0f9a	harming something has a negative impact on or effect on that something	CENTRAL
Mercury_SC_417556	ed09-025e-89b8-d48f	negative impact is the opposite of positive impact	LEXGLUE
Mercury_SC_417556	4029-a596-3625-db81	attracting something to a location causes that something to be near that location	CENTRAL
Mercury_SC_417556	1992-cbd3-6534-a7f7	protecting a living thing has a positive impact on that living thing's survival or health	CENTRAL
Mercury_SC_413141	d2f9-367f-2c90-fbcd	a gram is a kind of unit for measuring mass	CENTRAL
Mercury_SC_413141	3ad2-62a6-57f5-df68	grams ( g ) are a unit used for measuring mass or weight generally used for values between 1 and 2000	CENTRAL
Mercury_SC_413141	d06e-6c86-abe9-f3d5	mass or weight is a property of matter or objects or materials	BACKGROUND
VASoL_2009_3_36	214a-9ca3-2983-aa79	rain is a kind of water	GROUNDING
VASoL_2009_3_36	9d2f-b39b-3921-a54c	grass is a kind of green plant	GROUNDING
VASoL_2009_3_36	f2a1-5807-2b1e-fef3	rainfall is the amount of rain an area receives	CENTRAL
VASoL_2009_3_36	3ee7-7f5c-c890-460e	a plant requires water to grow	CENTRAL
VASoL_2009_3_36	a214-a651-6eff-93dd	growth is a kind of change	GROUNDING
VASoL_2009_3_36	1240-2639-9a5f-96cd	an environment means an area	LEXGLUE
VASoL_2009_3_36	2a18-601d-51f0-3abc	a field is a kind of environment	GROUNDING
VASoL_2009_3_36	406d-464a-cfa5-7b67	years are a kind of unit for measuring time	GROUNDING
VASoL_2009_3_36	a6c5-e31b-ddaf-3dcf	yearly means every year	LEXGLUE
Mercury_SC_415349	29be-69ad-17f4-11f0	the color of or coloration of fur is an inherited characteristic	CENTRAL
Mercury_SC_415349	102a-fa79-43cd-e9a4	the colors of the parts of an organism are inherited characteristics	CENTRAL
Mercury_SC_415349	2f86-693e-7175-9932	fur is often part of an animal	GROUNDING
Mercury_SC_415349	e13e-7a37-14b2-8e23	a tiger is a kind of animal	GROUNDING
Mercury_SC_415349	10ce-c060-90b9-b748	an animal is a kind of organism	GROUNDING
Mercury_SC_415349	ec67-fb28-a332-b260	coloration means a pattern of colors	LEXGLUE
Mercury_SC_415349	3483-7c99-093c-e25c	striped is a kind of color pattern	GROUNDING
Mercury_SC_415349	ee78-0795-be47-6ad8	inheriting is when a inherited characteristic is copied or is passed from parent to offspring by genetics or DNA	CENTRAL
VASoL_2009_3_10	842e-1407-d27c-3e94	greatest means largest or highest or most	ROLE
VASoL_2009_3_10	7ba5-ac67-433e-b356	a puppy is a young or baby dog	ROLE
VASoL_2009_3_10	9012-e8ac-14df-5227	a chicken weighs, on average 2 kg	CENTRAL
VASoL_2009_3_10	8d82-d89e-3210-eb99	a dog weighs, on average 32 kg	CENTRAL
VASoL_2009_3_10	5ede-59cb-d266-b4b0	a horse weighs, on average between 400 and 550 kg	CENTRAL
VASoL_2009_3_10	fb38-2011-8574-1ceb	a lizard weighs, on average 0.5 kg	CENTRAL
VASoL_2009_3_10	e9cb-fdf8-abe6-7d9a	a kilogram is a kind of unit for measuring mass	CENTRAL
VASoL_2009_3_10	af4f-9f98-18bd-5b14	kg means kilograms	LEXGLUE
VASoL_2007_3_34	ef49-c852-8727-d2dd	fruit contains seeds	CENTRAL
VASoL_2007_3_34	e5ad-f4c8-aca4-466f	fruit is a part of a plant or tree	CENTRAL
VASoL_2007_3_34	02a0-8f5c-4e3a-a064	an oak is a kind of tree	GROUNDING
VASoL_2010_3_17	ab36-04fe-8434-d4b1	pedals are part of a bicycle for pedalling	CENTRAL
VASoL_2010_3_17	aa32-7fa4-4468-3d58	pedalling a bicycle requires moving the pedals in a circular motion	CENTRAL
VASoL_2010_3_17	ecbd-8ae1-ad39-82c9	moving in a circle means moving in a circular motion	LEXGLUE
Mercury_SC_413078	e058-7f0b-067c-4da4	soil is formed by weathering	CENTRAL
Mercury_SC_413078	02f0-b4ba-41d8-0483	rocks or soil or materials interacting with wind or moving water over long periods of time causes weathering	CENTRAL
Mercury_SC_413078	791e-1c71-7a1d-d10a	weathering means breaking down rocks or surface materials from larger whole into smaller pieces by weather	CENTRAL
Mercury_SC_413078	17a3-86be-a2ea-bdb8	soil is made of very small rocks or minerals	CENTRAL
Mercury_SC_413078	3b7f-815d-511b-c7bb	a process is a kind of event	GROUNDING
Mercury_SC_413078	b9ee-1aa0-8736-13c8	weathering is a kind of process	CENTRAL
VASoL_2007_3_16	4730-e0f3-6d20-0e0e	cycles of freezing and thawing water cause ice wedging	CENTRAL
VASoL_2007_3_16	a7ea-1134-ae5c-b085	ice wedging is when ice causes rocks to crack by expanding in openings	CENTRAL
VASoL_2007_3_16	7007-3239-2cab-e863	cracking something may cause that something to break apart	CENTRAL
VASoL_2007_3_16	4e89-3fff-95dc-573e	a crack is a kind of opening	GROUNDING
Mercury_SC_413531	7bb2-425e-c7fe-c044	potential energy means stored energy	LEXGLUE
Mercury_SC_413531	208b-1d9a-792c-c10c	as an object moves , the kinetic energy of that object will increase	CENTRAL
Mercury_SC_413531	782a-53e7-c1c7-aae0	an increase is a kind of change	GROUNDING
Mercury_SC_413531	83a6-a1ca-cb77-fc0a	as kinetic energy increases , the potential energy will decrease	CENTRAL
Mercury_SC_413531	a81f-882c-3627-408d	a decrease is a kind of change	GROUNDING
Mercury_SC_413531	7b15-d12e-457b-2d61	a needle is a kind of object	GROUNDING
VASoL_2007_3_5	9d48-4f8c-09fc-ea0d	a lever is a kind of simple machine	CENTRAL
VASoL_2007_3_5	08ea-2bfc-e6e1-9c7d	a lever is used for lifting or moving heavy objects	CENTRAL
VASoL_2007_3_5	7c8b-3728-1d36-f922	a rock is a kind of object	GROUNDING
Mercury_SC_416531	619e-a5d1-b505-4f69	a plant requires sunlight for photosynthesis	CENTRAL
Mercury_SC_416531	e9f8-f0c7-07ec-99de	to depend on or to rely on or to need means to require	LEXGLUE
Mercury_SC_416531	1f7b-30af-4177-e9d5	sunlight can shine through a window	CENTRAL
Mercury_SC_416531	900a-fda3-7a86-85db	the leaves of a plant tilt in the direction of sunlight	CENTRAL
Mercury_SC_415697	1980-256d-b685-846c	sound is a kind of energy	CENTRAL
Mercury_SC_415697	32e0-8371-00dd-9561	when two objects are touched or are contacted or move against each other , sound is produced	CENTRAL
Mercury_SC_415697	7969-9020-bfa6-c54c	wood is a kind of object	GROUNDING
Mercury_SC_415697	7ab6-d0b1-eac4-a2a9	a sheet of sandpaper is a kind of object	GROUNDING
Mercury_SC_415697	4710-c993-7a19-bef2	heat means heat energy	LEXGLUE
Mercury_SC_415697	d753-423d-5ce7-53ce	temperature is a measure of heat energy	LEXGLUE
Mercury_SC_415697	26cb-7582-a17c-a0d6	friction causes the temperature of an object to increase	CENTRAL
Mercury_SC_415697	e9ed-3032-6736-3077	friction occurs when two object's surfaces move against each other	CENTRAL
Mercury_SC_415697	c4a5-564d-59d0-1074	to rub or to rub together means to move against	GROUNDING
Mercury_SC_415697	eb92-b0cd-c257-9bcf	a surface is a part of an object	GROUNDING
Mercury_SC_415697	9550-c1ae-9209-afcd	rubbing against something is a kind of contact	GROUNDING
Mercury_SC_415697	db0b-31a1-91ab-6996	a type is synonymous with a kind	LEXGLUE
Mercury_SC_416102	c69c-a3e1-df55-5fc1	roots are a vehicle for absorbing water and nutrients from soil into the plant	CENTRAL
Mercury_SC_416102	ca61-050e-2c77-6cda	some minerals are sometimes nutrients	CENTRAL
Mercury_SC_416102	564d-448d-05b5-998e	iron is a kind of mineral	GROUNDING
Mercury_SC_416102	160e-6da0-3cc4-1b3d	take in means absorb	LEXGLUE
Mercury_SC_416102	6cdd-9626-9859-7279	roots are a part of a plant or tree	CENTRAL
Mercury_SC_416102	ddcc-3b71-b14e-97d1	soil contains nutrients for plants	CENTRAL
VASoL_2007_3_23	b096-ec41-5c64-f0d4	running is a kind of movement	GROUNDING
VASoL_2007_3_23	838c-30bf-9b24-714b	an animal requires energy to move	CENTRAL
VASoL_2007_3_23	c963-24b2-f50d-a21d	a dog is a kind of animal	GROUNDING
VASoL_2007_3_23	5753-2812-04c2-af70	food is a source of energy for animals or plants	CENTRAL
VASoL_2007_3_23	e6fb-12a1-939d-e850	one can get something from a source	LEXGLUE
VASoL_2007_3_23	e9f8-f0c7-07ec-99de	to depend on or to rely on or to need means to require	LEXGLUE
Mercury_SC_415388	9e7d-986e-6af1-5ac1	heat is a kind of energy	GROUNDING
Mercury_SC_415388	bbf1-262a-c774-3f47	the sun is the source of energy for physical cycles on Earth	CENTRAL
Mercury_SC_415388	c273-104b-3c47-f637	to give off means to be the source of	LEXGLUE
Mercury_SC_415388	d013-ec1c-88f4-fae9	evaporation is a stage in the water cycle process	CENTRAL
Mercury_SC_415388	e5d4-2c6c-1ee0-4b0b	a step in a process means a stage in a process	LEXGLUE
VASoL_2009_3_5	57af-885f-6ff9-f123	spots are a part of a lady bug	ROLE
VASoL_2009_3_5	f917-eb1c-9469-7341	a labybug has a small size	ROLE
Mercury_SC_415398	368d-e93c-2b60-3348	landslides often occur on mountains	CENTRAL
Mercury_SC_413300	f03c-decc-030f-b860	freezing means changing from a liquid into a solid by reducing heat energy	CENTRAL
Mercury_SC_413300	d753-423d-5ce7-53ce	temperature is a measure of heat energy	LEXGLUE
Mercury_SC_413300	3961-d09c-4b9a-a6f7	water is a kind of liquid	GROUNDING
Mercury_SC_413300	1a70-2ddd-7f85-17ae	to reduce means to decrease	LEXGLUE
Mercury_SC_413300	4a5d-ae1d-5ba6-8f8d	water is in the liquid state , called liquid water , for temperatures between 273 or 32 or 0 and 373 or 212 or 100 K or F or C	CENTRAL
Mercury_SC_413300	4a5a-9115-28a9-b97b	water is in the solid state , called ice , for temperatures between 0 or -459 or -273 and 273 or 32 or 0 K or F or C	CENTRAL
Mercury_SC_405796	f5db-3d81-10c5-e292	as roughness of a surface increases , friction will increase	CENTRAL
Mercury_SC_405796	eb92-b0cd-c257-9bcf	a surface is a part of an object	GROUNDING
Mercury_SC_405796	9098-c80a-ed21-5447	a paper is a kind of object	GROUNDING
Mercury_SC_405796	1c5c-3f13-e713-63f5	paper is a kind of material	CENTRAL
Mercury_SC_406987	0d52-7984-a05e-cc67	soil usually has layers	CENTRAL
Mercury_SC_411884	17a3-86be-a2ea-bdb8	soil is made of very small rocks or minerals	CENTRAL
Mercury_SC_411884	ca61-050e-2c77-6cda	some minerals are sometimes nutrients	CENTRAL
Mercury_SC_411884	ddcc-3b71-b14e-97d1	soil contains nutrients for plants	CENTRAL
Mercury_SC_411884	085c-28bf-bb51-79e6	a plant or living thing requires nutrients to grow	CENTRAL
Mercury_SC_411884	1af4-c273-5b80-34e6	soil is a renewable resource for growing plants	CENTRAL
Mercury_SC_416523	b97b-83c9-4e07-41af	pine needle is similar to a leaf	CENTRAL
Mercury_SC_416523	8958-fc28-d9ce-a1d6	a leaf performs photosynthesis or gas exchange	CENTRAL
Mercury_SC_416523	694b-d9ec-8c65-5a6a	green plants provide food for themselves or animals or consumers by performing photosynthesis	CENTRAL
Mercury_SC_416523	d967-43ba-2f93-e066	provide is similar to give or make	LEXGLUE
Mercury_SC_416523	8d1a-ae77-8695-f8b6	a pine tree is a kind of tree	GROUNDING
Mercury_SC_416523	0d3a-8739-9f42-5e1c	a tree is a kind of plant	GROUNDING
Mercury_SC_416523	fa53-580c-737e-18b6	a needle is a part of a pine tree	CENTRAL
VASoL_2009_3_17	b0d6-ab23-63f7-1caf	a hurricane has high wind speeds	CENTRAL
VASoL_2009_3_17	5e06-8173-600d-592b	a tornado has high wind speeds	CENTRAL
Mercury_SC_414079	d068-9891-46a3-e999	Matter in the solid phase has definite shape	CENTRAL
Mercury_SC_414079	0164-3d03-ab81-9b9a	an eraser is a kind of solid	BACKGROUND
Mercury_SC_414079	5364-1d90-a262-32e7	variability of shape or variability of volume is a property of matter and includes values of variable or definite	CENTRAL
VASoL_2008_3_34	a67b-fecc-2c14-cefb	a rough surface is a part of sandpaper	CENTRAL
VASoL_2008_3_34	7ab6-d0b1-eac4-a2a9	a sheet of sandpaper is a kind of object	GROUNDING
VASoL_2008_3_34	6c86-9d15-6ab9-f4c3	texture means how an object feels	CENTRAL
VASoL_2008_3_34	936a-31ea-b049-fee7	texture is a property of surfaces or materials or objects and includes ordered values of smooth or rough	CENTRAL
VASoL_2008_3_34	eb92-b0cd-c257-9bcf	a surface is a part of an object	GROUNDING
Mercury_SC_413130	614b-29b1-4fb6-991b	wood is usually sturdy	CENTRAL
Mercury_SC_413130	9486-6e1f-f8b7-e8b8	furniture often is made of wood	CENTRAL
Mercury_SC_413130	8706-febe-af37-4bc4	a table is a kind of furniture	GROUNDING
Mercury_SC_413130	2b35-1f1c-4f5d-e8e9	wood is a kind of natural material	GROUNDING
Mercury_SC_413130	20e2-689d-b7c6-528a	best means most positive	LEXGLUE
Mercury_SC_413130	8697-ef37-f85f-edcd	using sturdy materials to build furniture has a positive impact on the use of that furniture	CENTRAL
Mercury_SC_411888	0629-5e75-b18c-0675	paper is recyclable	CENTRAL
Mercury_SC_411888	1c5c-3f13-e713-63f5	paper is a kind of material	GROUNDING
Mercury_SC_411888	f450-c52a-cebe-ac01	recyclable means a material can be recycled	LEXGLUE
Mercury_SC_415475	ee78-0795-be47-6ad8	inheriting is when a inherited characteristic is copied or is passed from parent to offspring by genetics or DNA	CENTRAL
Mercury_SC_415475	00fd-04c0-5805-8b81	children or young is synonymous with offspring	LEXGLUE
Mercury_SC_415475	1763-9f64-7941-cb50	eye color is an inherited characteristic	CENTRAL
Mercury_SC_415475	102a-fa79-43cd-e9a4	the colors of the parts of an organism are inherited characteristics	CENTRAL
Mercury_SC_415475	e0eb-f67a-6f99-b25b	eyes are usually part of an animal for seeing	GROUNDING
Mercury_SC_415475	b528-99f7-f98d-4a09	an eagle is a kind of bird	GROUNDING
Mercury_SC_415475	e26b-b21d-d4a3-25fc	a bird is a kind of animal	GROUNDING
Mercury_SC_415347	9cdf-f5b2-8eba-bfd3	An example of using tools is a chimpanzee digging for insects with a stick	CENTRAL
Mercury_SC_415347	ed80-15ae-c493-8ca6	a termite is a kind of insect	GROUNDING
Mercury_SC_415347	d889-0f71-bb81-1eb9	using tools is a learned characteristic	CENTRAL
Mercury_SC_415347	de41-df04-573b-7370	a behavior is a kind of characteristic	LEXGLUE
Mercury_SC_415472	e1cc-1d09-9103-7301	low means low in elevation or height or altitude	ROLE
Mercury_SC_415472	7b3b-3c56-8e8b-ab1c	to lower means to decrease	LEXGLUE
Mercury_SC_415472	a531-afe2-6f44-bf00	as elevation of a place decreases , how much a flood will affect that place will increases	CENTRAL
Mercury_SC_415472	1240-2639-9a5f-96cd	an environment means an area	LEXGLUE
Mercury_SC_415472	f7a7-6ffc-be3e-d21d	organisms are a part of an environment	GROUNDING
Mercury_SC_415472	10ce-c060-90b9-b748	an animal is a kind of organism	GROUNDING
Mercury_SC_415472	26c3-eec4-e1d0-fac5	a plant is a kind of organism	GROUNDING
Mercury_SC_415467	e286-2d36-370a-0d17	wildfire is when a forest catches fire	CENTRAL
Mercury_SC_415467	8341-4d61-aa1c-ffbd	fire causes harm to trees or to forests or to living things	CENTRAL
Mercury_SC_415467	8cd7-84f7-76a1-1ba5	a deer is a kind of animal	GROUNDING
